epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
135,1899.74,1.25899,1.23603,1.67869,0.63189,0.67271,0.72895,0.36958,1.62773,1.30892,1.97963,0.0005578,0.0005578,0.0005578
136,1913.34,1.26973,1.23322,1.68541,0.68048,0.67619,0.72066,0.37088,1.62804,1.33056,1.98601,0.0005545,0.0005545,0.0005545
137,1926.99,1.26507,1.22184,1.68378,0.60307,0.68911,0.70495,0.35124,1.61958,1.34232,1.99097,0.0005512,0.0005512,0.0005512
138,1940.78,1.25654,1.22161,1.67988,0.68238,0.67801,0.71422,0.35521,1.64426,1.33221,2.01912,0.0005479,0.0005479,0.0005479
139,1954.5,1.24354,1.21543,1.66831,0.57556,0.67208,0.68804,0.34533,1.63347,1.37198,2.00051,0.0005446,0.0005446,0.0005446
140,1968.28,1.25472,1.21479,1.67401,0.64433,0.66328,0.69913,0.35337,1.61366,1.37878,2.0105,0.0005413,0.0005413,0.0005413
141,1982.08,1.24387,1.21405,1.65831,0.64144,0.61816,0.6673,0.3234,1.69025,1.43528,2.06226,0.000538,0.000538,0.000538
142,1995.59,1.25774,1.2243,1.67544,0.61789,0.67925,0.69193,0.34172,1.67943,1.38015,2.07112,0.0005347,0.0005347,0.0005347
143,2009.49,1.24495,1.23918,1.66156,0.65779,0.62873,0.69075,0.35092,1.64732,1.34678,2.0112,0.0005314,0.0005314,0.0005314
144,2023.17,1.25247,1.20724,1.66505,0.62646,0.64593,0.70378,0.35177,1.64635,1.36674,2.01448,0.0005281,0.0005281,0.0005281
145,2036.88,1.25084,1.22841,1.67426,0.66094,0.66027,0.70202,0.35807,1.6271,1.35247,2.02538,0.0005248,0.0005248,0.0005248
146,2050.71,1.25066,1.22137,1.68034,0.6981,0.65969,0.72723,0.37074,1.63351,1.29683,2.00941,0.0005215,0.0005215,0.0005215
147,2064.38,1.22738,1.17556,1.65338,0.6392,0.68465,0.70661,0.36314,1.61691,1.31611,2.00126,0.0005182,0.0005182,0.0005182
148,2078.68,1.23146,1.15759,1.65261,0.6492,0.64361,0.69336,0.34249,1.65934,1.36797,2.05816,0.0005149,0.0005149,0.0005149
149,2092.47,1.23511,1.18686,1.66319,0.65574,0.65441,0.70143,0.35406,1.64415,1.35107,2.03565,0.0005116,0.0005116,0.0005116
150,2106.11,1.25012,1.20669,1.67784,0.57949,0.6183,0.64316,0.30507,1.70471,1.5416,2.10918,0.0005083,0.0005083,0.0005083
151,2119.9,1.24506,1.19156,1.66435,0.61393,0.68915,0.70091,0.3581,1.63132,1.34955,2.03602,0.000505,0.000505,0.000505
152,2133.53,1.24479,1.18812,1.67217,0.65063,0.68239,0.72206,0.37018,1.6115,1.31169,1.99705,0.0005017,0.0005017,0.0005017
153,2147.38,1.22886,1.18216,1.65806,0.61514,0.67384,0.6951,0.3555,1.63575,1.33687,2.0343,0.0004984,0.0004984,0.0004984
154,2161.05,1.22103,1.18629,1.65783,0.6109,0.68945,0.70866,0.35924,1.64181,1.33228,2.03268,0.0004951,0.0004951,0.0004951
155,2174.67,1.23515,1.16952,1.65182,0.59858,0.66963,0.68736,0.34972,1.64808,1.35546,2.03866,0.0004918,0.0004918,0.0004918
156,2188.45,1.21433,1.13747,1.63,0.68237,0.64555,0.70585,0.36084,1.62518,1.31254,2.00606,0.0004885,0.0004885,0.0004885
157,2202.2,1.21168,1.1526,1.63531,0.61656,0.65744,0.70144,0.35335,1.6316,1.33269,1.99669,0.0004852,0.0004852,0.0004852
158,2215.84,1.21592,1.1646,1.65172,0.64913,0.65223,0.67521,0.3337,1.68304,1.38902,2.0222,0.0004819,0.0004819,0.0004819
159,2229.61,1.21554,1.16778,1.64242,0.62664,0.67092,0.7127,0.36112,1.63767,1.32708,2.00778,0.0004786,0.0004786,0.0004786
