epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,727.308,1.28508,1.23485,1.44412,0.61774,0.63711,0.68378,0.34572,1.61,1.3992,1.78222,0.0005842,0.0005842,0.0005842
65,737.752,1.29511,1.24512,1.44511,0.61381,0.64021,0.6612,0.33396,1.59152,1.39846,1.76338,0.0005776,0.0005776,0.0005776
66,748.319,1.28564,1.22986,1.44677,0.60732,0.66398,0.68633,0.35115,1.54807,1.39535,1.74392,0.000571,0.000571,0.000571
67,758.852,1.24776,1.18879,1.41847,0.62781,0.63373,0.68785,0.34845,1.57342,1.39034,1.72805,0.0005644,0.0005644,0.0005644
68,769.443,1.29264,1.20897,1.44178,0.50382,0.66402,0.6287,0.30193,1.68703,1.51375,1.81245,0.0005578,0.0005578,0.0005578
69,780.278,1.26741,1.17966,1.42162,0.62227,0.6561,0.68402,0.35305,1.5558,1.34586,1.73144,0.0005512,0.0005512,0.0005512
70,790.713,1.27138,1.1918,1.43268,0.62214,0.66099,0.68596,0.35573,1.56416,1.34833,1.75385,0.0005446,0.0005446,0.0005446
71,801.345,1.27296,1.21937,1.43029,0.63889,0.60728,0.6666,0.33486,1.61665,1.42283,1.76717,0.000538,0.000538,0.000538
72,811.861,1.27177,1.17567,1.42342,0.62955,0.62137,0.68788,0.35885,1.59929,1.36862,1.76621,0.0005314,0.0005314,0.0005314
73,822.441,1.25066,1.18732,1.41696,0.61375,0.62851,0.65615,0.33916,1.59634,1.37406,1.78035,0.0005248,0.0005248,0.0005248
74,833.018,1.25618,1.16782,1.42175,0.58328,0.67602,0.67247,0.32543,1.70245,1.39091,1.81776,0.0005182,0.0005182,0.0005182
75,843.588,1.25852,1.17358,1.4224,0.60081,0.66334,0.67456,0.34631,1.58933,1.38573,1.74694,0.0005116,0.0005116,0.0005116
76,854.267,1.26152,1.20458,1.42922,0.64132,0.64633,0.67741,0.33597,1.64305,1.39091,1.80562,0.000505,0.000505,0.000505
77,865.024,1.23142,1.16873,1.3963,0.55762,0.67021,0.66286,0.33405,1.65224,1.40076,1.78382,0.0004984,0.0004984,0.0004984
78,875.95,1.24814,1.16432,1.41073,0.63672,0.63822,0.67534,0.34472,1.62063,1.32601,1.75881,0.0004918,0.0004918,0.0004918
79,886.74,1.2287,1.1538,1.40832,0.68405,0.64273,0.69756,0.35658,1.6028,1.32465,1.76826,0.0004852,0.0004852,0.0004852
80,897.203,1.22735,1.12088,1.39652,0.65417,0.65178,0.69245,0.35859,1.57348,1.31083,1.74586,0.0004786,0.0004786,0.0004786
81,907.74,1.24192,1.13183,1.40684,0.57684,0.6599,0.63521,0.30445,1.72324,1.44433,1.83232,0.000472,0.000472,0.000472
82,918.225,1.2355,1.14147,1.40387,0.67403,0.62367,0.69061,0.36058,1.58492,1.36176,1.76331,0.0004654,0.0004654,0.0004654
83,929.008,1.27268,1.16767,1.42267,0.62234,0.63426,0.67704,0.34266,1.61111,1.39001,1.78369,0.0004588,0.0004588,0.0004588
84,939.47,1.24323,1.13147,1.40826,0.64813,0.61969,0.67316,0.34233,1.62305,1.37213,1.80199,0.0004522,0.0004522,0.0004522
85,949.97,1.21953,1.12418,1.38997,0.58741,0.67799,0.68413,0.34405,1.61213,1.34338,1.78906,0.0004456,0.0004456,0.0004456
86,960.451,1.20252,1.12412,1.39248,0.63169,0.69283,0.67967,0.34415,1.62818,1.32324,1.78898,0.000439,0.000439,0.000439
87,971.059,1.22943,1.12018,1.39007,0.61066,0.65165,0.66632,0.33912,1.64087,1.38951,1.8548,0.0004324,0.0004324,0.0004324
88,981.663,1.24515,1.1414,1.40501,0.61428,0.6737,0.68496,0.34003,1.6376,1.38824,1.82144,0.0004258,0.0004258,0.0004258
89,992.329,1.20696,1.10165,1.38843,0.59372,0.63417,0.64434,0.33103,1.64117,1.42139,1.81038,0.0004192,0.0004192,0.0004192
90,1003.44,1.21138,1.10916,1.37919,0.57143,0.65465,0.6593,0.34234,1.58112,1.39045,1.76255,0.0004126,0.0004126,0.0004126
91,1014.44,1.19143,1.08259,1.37626,0.6518,0.67066,0.70465,0.35806,1.59889,1.3001,1.79185,0.000406,0.000406,0.000406
92,1025.41,1.20447,1.09399,1.38803,0.69811,0.63531,0.71258,0.36352,1.6029,1.29841,1.78958,0.0003994,0.0003994,0.0003994
93,1036.7,1.18583,1.07464,1.36415,0.61151,0.68554,0.66963,0.3415,1.61408,1.33112,1.78361,0.0003928,0.0003928,0.0003928
94,1047.97,1.18953,1.07688,1.37203,0.59942,0.68905,0.67835,0.3528,1.57901,1.36325,1.72265,0.0003862,0.0003862,0.0003862
95,1059.02,1.20906,1.09458,1.38044,0.59027,0.67838,0.66428,0.32481,1.6768,1.39691,1.84277,0.0003796,0.0003796,0.0003796
96,1069.58,1.1991,1.08765,1.37612,0.65753,0.66254,0.68631,0.3379,1.64387,1.30562,1.80676,0.000373,0.000373,0.000373
97,1080.09,1.17949,1.06364,1.36667,0.6104,0.67984,0.67622,0.34242,1.62373,1.33799,1.79318,0.0003664,0.0003664,0.0003664
98,1090.59,1.19082,1.05022,1.36903,0.63124,0.6719,0.70596,0.35071,1.64225,1.3191,1.80548,0.0003598,0.0003598,0.0003598
99,1101.15,1.18382,1.05799,1.35957,0.6468,0.65682,0.67585,0.33779,1.62999,1.34937,1.79786,0.0003532,0.0003532,0.0003532
100,1111.89,1.17724,1.06126,1.36547,0.64966,0.66655,0.69973,0.35212,1.61181,1.31486,1.78735,0.0003466,0.0003466,0.0003466
101,1122.5,1.16335,1.04906,1.36445,0.62997,0.67764,0.69386,0.34357,1.61031,1.33439,1.79582,0.00034,0.00034,0.00034
102,1132.78,1.16868,1.04247,1.35632,0.62696,0.67813,0.68477,0.34598,1.63995,1.32899,1.8099,0.0003334,0.0003334,0.0003334
103,1143.03,1.17058,1.03256,1.35319,0.64064,0.65911,0.6861,0.34903,1.63661,1.30823,1.81244,0.0003268,0.0003268,0.0003268
