epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,1755.71,1.41104,1.48973,1.81918,0.51172,0.61135,0.59513,0.28126,1.72493,1.68134,2.14643,0.0007822,0.0007822,0.0007822
68,1781.22,1.4465,1.50517,1.84044,0.55254,0.59221,0.61918,0.28713,1.67142,1.64223,2.06178,0.0007789,0.0007789,0.0007789
69,1806.84,1.39469,1.44712,1.80296,0.54318,0.64461,0.62698,0.29868,1.70628,1.62759,2.05892,0.0007756,0.0007756,0.0007756
70,1832.35,1.39852,1.47121,1.8219,0.58523,0.63053,0.64791,0.31844,1.67758,1.56281,2.0231,0.0007723,0.0007723,0.0007723
71,1857.97,1.40455,1.4709,1.81636,0.68104,0.57873,0.66481,0.32225,1.70416,1.53192,2.06645,0.000769,0.000769,0.000769
72,1885.51,1.40132,1.44997,1.80847,0.54828,0.61553,0.61008,0.2924,1.73272,1.63606,2.10911,0.0007657,0.0007657,0.0007657
73,1911.27,1.40135,1.43097,1.80703,0.68183,0.61734,0.66726,0.31952,1.68295,1.49923,2.04905,0.0007624,0.0007624,0.0007624
74,1936.78,1.40436,1.44357,1.8139,0.54131,0.62143,0.62309,0.30218,1.70487,1.55797,2.08929,0.0007591,0.0007591,0.0007591
75,1962.32,1.40715,1.44397,1.80018,0.55413,0.61271,0.6059,0.27813,1.74505,1.64106,2.12761,0.0007558,0.0007558,0.0007558
76,1987.74,1.4111,1.46439,1.82119,0.67837,0.63317,0.68789,0.34988,1.62096,1.50587,2.01983,0.0007525,0.0007525,0.0007525
77,2015.38,1.39311,1.45111,1.79624,0.63736,0.65985,0.67228,0.32569,1.65535,1.52375,2.04434,0.0007492,0.0007492,0.0007492
78,2040.97,1.37828,1.42863,1.79288,0.60292,0.64062,0.66367,0.32857,1.67058,1.52406,2.08893,0.0007459,0.0007459,0.0007459
79,2066.51,1.39192,1.43392,1.80091,0.62328,0.64325,0.6701,0.32199,1.67204,1.49796,2.02777,0.0007426,0.0007426,0.0007426
80,2092.08,1.37399,1.38965,1.7888,0.54453,0.63825,0.64263,0.32026,1.68557,1.55456,2.06201,0.0007393,0.0007393,0.0007393
81,2117.6,1.3781,1.41307,1.79464,0.42561,0.47119,0.45775,0.20372,1.92916,2.00315,2.2594,0.000736,0.000736,0.000736
82,2143.33,1.37316,1.41055,1.78193,0.60635,0.63769,0.67317,0.32613,1.69109,1.5136,2.10032,0.0007327,0.0007327,0.0007327
83,2169.12,1.40278,1.43723,1.8052,0.55424,0.6533,0.64953,0.30782,1.70581,1.56058,2.05802,0.0007294,0.0007294,0.0007294
84,2194.6,1.39449,1.40811,1.79624,0.58261,0.65264,0.65869,0.29804,1.75926,1.55283,2.0897,0.0007261,0.0007261,0.0007261
85,2219.98,1.3726,1.39644,1.77686,0.59973,0.63941,0.66195,0.31947,1.70498,1.51474,2.09955,0.0007228,0.0007228,0.0007228
86,2245.38,1.34954,1.40311,1.76894,0.59008,0.67532,0.6916,0.3477,1.61659,1.48986,2.04646,0.0007195,0.0007195,0.0007195
87,2270.94,1.37093,1.37683,1.77573,0.64181,0.65013,0.67322,0.31824,1.67008,1.49841,2.06123,0.0007162,0.0007162,0.0007162
88,2296.54,1.36749,1.39681,1.78991,0.68108,0.60111,0.67439,0.32557,1.64529,1.47655,2.06048,0.0007129,0.0007129,0.0007129
89,2322.11,1.34847,1.37498,1.76126,0.62356,0.63966,0.65742,0.32601,1.67252,1.46934,2.00424,0.0007096,0.0007096,0.0007096
90,2347.68,1.34014,1.37182,1.76154,0.63922,0.61556,0.6655,0.33589,1.62442,1.47773,2.01314,0.0007063,0.0007063,0.0007063
91,2373.5,1.34005,1.35178,1.76154,0.61175,0.66596,0.68538,0.33404,1.65706,1.49539,2.0634,0.000703,0.000703,0.000703
92,2399.13,1.35559,1.3683,1.77088,0.61843,0.65741,0.67481,0.32852,1.67647,1.4913,2.00601,0.0006997,0.0006997,0.0006997
93,2424.63,1.34808,1.34684,1.75676,0.61326,0.64844,0.68133,0.33986,1.61018,1.49027,1.98987,0.0006964,0.0006964,0.0006964
94,2450.08,1.34547,1.33341,1.75434,0.63275,0.63476,0.67966,0.34188,1.62717,1.46445,2.00688,0.0006931,0.0006931,0.0006931
95,2475.69,1.33542,1.33228,1.75047,0.51559,0.58696,0.59025,0.27651,1.74955,1.63626,2.10839,0.0006898,0.0006898,0.0006898
96,2501.13,1.31858,1.33688,1.74159,0.67699,0.63514,0.69297,0.34844,1.62997,1.4494,2.05653,0.0006865,0.0006865,0.0006865
97,2526.99,1.32255,1.33202,1.7519,0.61961,0.63239,0.66144,0.30503,1.77069,1.57242,2.15102,0.0006832,0.0006832,0.0006832
98,2552.54,1.33818,1.32691,1.73355,0.65125,0.62439,0.67488,0.33723,1.63201,1.46363,2.01854,0.0006799,0.0006799,0.0006799
99,2578.32,1.31998,1.32054,1.73676,0.66776,0.64322,0.71222,0.36069,1.62266,1.39419,1.99828,0.0006766,0.0006766,0.0006766
100,2605.79,1.32419,1.33146,1.74059,0.65352,0.66656,0.69504,0.34163,1.67137,1.44484,2.05528,0.0006733,0.0006733,0.0006733
101,2631.41,1.32524,1.31434,1.75805,0.62208,0.65832,0.67552,0.32994,1.68735,1.48219,2.06543,0.00067,0.00067,0.00067
102,2656.93,1.31969,1.30281,1.74718,0.59768,0.64735,0.67532,0.33413,1.6639,1.42454,2.08455,0.0006667,0.0006667,0.0006667
103,2682.72,1.32023,1.28663,1.74377,0.63058,0.58841,0.63479,0.31281,1.70765,1.53675,2.12205,0.0006634,0.0006634,0.0006634
104,2708.2,1.31381,1.29951,1.73382,0.68569,0.64826,0.69416,0.34892,1.62562,1.44019,2.03109,0.0006601,0.0006601,0.0006601
105,2733.8,1.33719,1.30087,1.74213,0.63394,0.66757,0.70643,0.35487,1.62736,1.38151,2.02935,0.0006568,0.0006568,0.0006568
106,2759.19,1.29561,1.25842,1.71747,0.62355,0.66627,0.69197,0.33393,1.6911,1.40286,2.08607,0.0006535,0.0006535,0.0006535
107,2784.84,1.30971,1.27825,1.73609,0.58354,0.63441,0.65119,0.32746,1.65706,1.50175,2.07551,0.0006502,0.0006502,0.0006502
108,2810.26,1.293,1.26115,1.71768,0.56901,0.6746,0.67794,0.32953,1.65995,1.44282,2.06478,0.0006469,0.0006469,0.0006469
109,2835.66,1.29743,1.27058,1.71973,0.63738,0.65261,0.69879,0.35589,1.61486,1.39652,2.02647,0.0006436,0.0006436,0.0006436
110,2861.1,1.29583,1.27785,1.72622,0.59787,0.68761,0.68274,0.34477,1.60608,1.41096,2.02848,0.0006403,0.0006403,0.0006403
111,2886.89,1.28882,1.25444,1.7123,0.5976,0.6805,0.69231,0.33853,1.64659,1.42517,2.01111,0.000637,0.000637,0.000637
112,2912.4,1.3053,1.25267,1.71585,0.63829,0.62493,0.69102,0.33474,1.6971,1.41304,2.09043,0.0006337,0.0006337,0.0006337
113,2937.89,1.30658,1.26166,1.71489,0.653,0.49717,0.59656,0.28739,1.72101,1.6574,2.11601,0.0006304,0.0006304,0.0006304
114,2963.36,1.28259,1.27137,1.7194,0.64082,0.6429,0.68405,0.33754,1.6213,1.4198,2.02735,0.0006271,0.0006271,0.0006271
115,2988.95,1.29957,1.26181,1.72316,0.61705,0.65818,0.7039,0.3619,1.61544,1.39548,2.01415,0.0006238,0.0006238,0.0006238
116,3016.48,1.29227,1.25916,1.69868,0.6227,0.65104,0.69567,0.33909,1.68142,1.39979,2.05602,0.0006205,0.0006205,0.0006205
117,3042,1.2811,1.24014,1.70883,0.64436,0.54636,0.60893,0.28613,1.73756,1.56492,2.14105,0.0006172,0.0006172,0.0006172
118,3067.59,1.27629,1.23462,1.70422,0.61767,0.69178,0.70395,0.34987,1.61215,1.38167,2.02794,0.0006139,0.0006139,0.0006139
119,3093.3,1.26883,1.23048,1.69466,0.61628,0.63241,0.66408,0.3362,1.6121,1.4557,2.0184,0.0006106,0.0006106,0.0006106
120,3118.65,1.25299,1.20312,1.68155,0.60046,0.6076,0.62828,0.30634,1.69501,1.50881,2.12746,0.0006073,0.0006073,0.0006073
121,3144.22,1.26088,1.21479,1.68014,0.54803,0.53627,0.557,0.25349,1.77371,1.76884,2.18875,0.000604,0.000604,0.000604
122,3169.52,1.27576,1.23074,1.70328,0.68456,0.66838,0.69842,0.3548,1.58849,1.40155,2.01371,0.0006007,0.0006007,0.0006007
