epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,591.268,1.25548,1.1717,1.43658,0.67975,0.68023,0.71519,0.38651,1.56708,1.2409,1.64863,0.0005512,0.0005512,0.0005512
70,599.596,1.23097,1.12442,1.41875,0.61737,0.67883,0.69054,0.37231,1.59455,1.29102,1.6622,0.0005446,0.0005446,0.0005446
71,607.833,1.23754,1.12786,1.42656,0.66168,0.6521,0.68489,0.35913,1.60926,1.32582,1.69702,0.000538,0.000538,0.000538
72,616.525,1.22448,1.11212,1.41612,0.61897,0.682,0.68118,0.37251,1.57274,1.26721,1.67562,0.0005314,0.0005314,0.0005314
73,624.81,1.22795,1.12136,1.42165,0.68422,0.63646,0.69773,0.38538,1.57823,1.26715,1.66476,0.0005248,0.0005248,0.0005248
74,633.105,1.19602,1.09768,1.40075,0.61525,0.69822,0.67372,0.35659,1.60996,1.30371,1.68852,0.0005182,0.0005182,0.0005182
75,641.441,1.22116,1.11103,1.40612,0.62954,0.67661,0.68126,0.3737,1.59392,1.25032,1.69973,0.0005116,0.0005116,0.0005116
76,649.81,1.23776,1.12548,1.42531,0.64831,0.61642,0.66692,0.34867,1.63581,1.33219,1.70942,0.000505,0.000505,0.000505
77,658.188,1.21605,1.09201,1.40146,0.64835,0.6923,0.70236,0.37523,1.5892,1.25673,1.6811,0.0004984,0.0004984,0.0004984
78,666.495,1.19228,1.08394,1.40176,0.70245,0.60791,0.69367,0.36162,1.59944,1.31335,1.68869,0.0004918,0.0004918,0.0004918
79,674.682,1.19657,1.08772,1.39869,0.66583,0.67913,0.70483,0.37151,1.59626,1.27424,1.69481,0.0004852,0.0004852,0.0004852
80,682.901,1.19642,1.07967,1.39345,0.64342,0.67301,0.69213,0.37292,1.60357,1.25795,1.6841,0.0004786,0.0004786,0.0004786
81,691.106,1.17632,1.04881,1.37679,0.62981,0.71192,0.70502,0.38297,1.60529,1.22341,1.6951,0.000472,0.000472,0.000472
82,699.561,1.20685,1.06955,1.39462,0.6716,0.64211,0.67393,0.37694,1.56829,1.22928,1.67621,0.0004654,0.0004654,0.0004654
83,707.966,1.19159,1.05992,1.38143,0.68471,0.68288,0.70468,0.37207,1.59646,1.24293,1.70436,0.0004588,0.0004588,0.0004588
84,716.363,1.18258,1.05049,1.38685,0.65677,0.6706,0.69287,0.37079,1.59391,1.26546,1.69124,0.0004522,0.0004522,0.0004522
85,724.688,1.1746,1.02492,1.37645,0.66848,0.67761,0.71744,0.3918,1.57253,1.21143,1.67672,0.0004456,0.0004456,0.0004456
86,733.284,1.15266,1.01146,1.36443,0.69255,0.65059,0.70207,0.37393,1.60517,1.2192,1.68909,0.000439,0.000439,0.000439
87,741.645,1.17791,1.03558,1.37433,0.68011,0.63988,0.69331,0.37341,1.60991,1.2418,1.67645,0.0004324,0.0004324,0.0004324
88,749.912,1.17454,1.03411,1.37169,0.60961,0.68239,0.67629,0.36752,1.60675,1.23534,1.69573,0.0004258,0.0004258,0.0004258
89,758.214,1.1777,1.02598,1.37691,0.64541,0.67348,0.69285,0.37604,1.58373,1.23562,1.68951,0.0004192,0.0004192,0.0004192
90,766.533,1.15743,1.00293,1.36894,0.63622,0.70857,0.69547,0.37059,1.63151,1.22446,1.72353,0.0004126,0.0004126,0.0004126
91,774.827,1.15491,0.99345,1.35276,0.7138,0.65762,0.69874,0.37811,1.60767,1.21274,1.6908,0.000406,0.000406,0.000406
92,783.12,1.13848,0.97825,1.34094,0.67295,0.68339,0.69281,0.37468,1.59231,1.21416,1.68765,0.0003994,0.0003994,0.0003994
93,791.66,1.12798,0.94764,1.34012,0.68627,0.67824,0.70363,0.38228,1.58767,1.20244,1.69739,0.0003928,0.0003928,0.0003928
94,800.164,1.14236,1.00006,1.3561,0.66033,0.68897,0.70199,0.37403,1.60639,1.21935,1.71743,0.0003862,0.0003862,0.0003862
95,808.483,1.15405,1.001,1.35013,0.64302,0.7004,0.68737,0.37959,1.6059,1.23502,1.71869,0.0003796,0.0003796,0.0003796
96,816.777,1.11039,0.9625,1.3333,0.70064,0.67038,0.7329,0.39226,1.6008,1.18489,1.7137,0.000373,0.000373,0.000373
97,825.367,1.13446,0.98105,1.35427,0.70099,0.68677,0.71571,0.37819,1.62583,1.19369,1.7109,0.0003664,0.0003664,0.0003664
98,833.666,1.14563,0.99951,1.34984,0.68619,0.67664,0.71425,0.38622,1.59844,1.18488,1.69684,0.0003598,0.0003598,0.0003598
99,841.918,1.13354,0.96531,1.34569,0.65911,0.6874,0.69664,0.37934,1.60687,1.2427,1.70679,0.0003532,0.0003532,0.0003532
100,850.25,1.12385,0.95064,1.3331,0.64276,0.67874,0.68324,0.37417,1.6019,1.22797,1.72563,0.0003466,0.0003466,0.0003466
101,858.561,1.09224,0.95026,1.32736,0.68153,0.65732,0.7191,0.39174,1.58089,1.18085,1.69359,0.00034,0.00034,0.00034
